,DateTime,Junction,Vehicles,day,week,month,year,hour
2251,2023-04-04 19:00:00,1,1740,4,1,4,2023,19
2252,2023-04-04 20:00:00,1,1740,4,1,4,2023,20
2253,2023-04-04 21:00:00,1,1700,4,1,4,2023,21
2254,2023-04-04 22:00:00,1,1620,4,1,4,2023,22
2255,2023-04-04 23:00:00,1,1320,4,1,4,2023,23
2256,2023-04-05 00:00:00,1,1140,5,2,4,2023,0
2257,2023-04-05 01:00:00,1,940,5,2,4,2023,1
2258,2023-04-05 02:00:00,1,820,5,2,4,2023,2
2259,2023-04-05 03:00:00,1,900,5,2,4,2023,3
2260,2023-04-05 04:00:00,1,960,5,2,4,2023,4
2261,2023-04-05 05:00:00,1,1060,5,2,4,2023,5
2262,2023-04-05 06:00:00,1,1320,5,2,4,2023,6
2263,2023-04-05 07:00:00,1,1480,5,2,4,2023,7
2264,2023-04-05 08:00:00,1,1620,5,2,4,2023,8
2265,2023-04-05 09:00:00,1,1860,5,2,4,2023,9
2266,2023-04-05 10:00:00,1,1840,5,2,4,2023,10
2267,2023-04-05 11:00:00,1,1700,5,2,4,2023,11
2268,2023-04-05 12:00:00,1,1820,5,2,4,2023,12
2269,2023-04-05 13:00:00,1,1820,5,2,4,2023,13
2270,2023-04-05 14:00:00,1,1620,5,2,4,2023,14
2271,2023-04-05 15:00:00,1,1680,5,2,4,2023,15
2272,2023-04-05 16:00:00,1,1800,5,2,4,2023,16
2273,2023-04-05 17:00:00,1,1900,5,2,4,2023,17
2274,2023-04-05 18:00:00,1,1860,5,2,4,2023,18
2275,2023-04-05 19:00:00,1,1740,5,2,4,2023,19
2276,2023-04-05 20:00:00,1,1740,5,2,4,2023,20
2277,2023-04-05 21:00:00,1,1600,5,2,4,2023,21
2278,2023-04-05 22:00:00,1,1480,5,2,4,2023,22
2279,2023-04-05 23:00:00,1,1240,5,2,4,2023,23
2280,2023-04-06 00:00:00,1,1040,6,3,4,2023,0
2281,2023-04-06 01:00:00,1,900,6,3,4,2023,1
2282,2023-04-06 02:00:00,1,820,6,3,4,2023,2
2283,2023-04-06 03:00:00,1,800,6,3,4,2023,3
2284,2023-04-06 04:00:00,1,960,6,3,4,2023,4
2285,2023-04-06 05:00:00,1,1060,6,3,4,2023,5
2286,2023-04-06 06:00:00,1,1120,6,3,4,2023,6
2287,2023-04-06 07:00:00,1,1220,6,3,4,2023,7
2288,2023-04-06 08:00:00,1,1520,6,3,4,2023,8
2289,2023-04-06 09:00:00,1,1880,6,3,4,2023,9
2290,2023-04-06 10:00:00,1,1840,6,3,4,2023,10
2291,2023-04-06 11:00:00,1,1900,6,3,4,2023,11
2292,2023-04-06 12:00:00,1,1860,6,3,4,2023,12
2293,2023-04-06 13:00:00,1,1960,6,3,4,2023,13
2294,2023-04-06 14:00:00,1,1760,6,3,4,2023,14
2295,2023-04-06 15:00:00,1,1720,6,3,4,2023,15
2296,2023-04-06 16:00:00,1,2000,6,3,4,2023,16
2297,2023-04-06 17:00:00,1,1960,6,3,4,2023,17
2298,2023-04-06 18:00:00,1,1960,6,3,4,2023,18
2299,2023-04-06 19:00:00,1,1700,6,3,4,2023,19
2300,2023-04-06 20:00:00,1,1740,6,3,4,2023,20
2301,2023-04-06 21:00:00,1,1660,6,3,4,2023,21
2302,2023-04-06 22:00:00,1,1540,6,3,4,2023,22
2303,2023-04-06 23:00:00,1,1260,6,3,4,2023,23
2304,2023-04-07 00:00:00,1,1000,7,4,4,2023,0
2305,2023-04-07 01:00:00,1,900,7,4,4,2023,1
2306,2023-04-07 02:00:00,1,720,7,4,4,2023,2
2307,2023-04-07 03:00:00,1,700,7,4,4,2023,3
2308,2023-04-07 04:00:00,1,820,7,4,4,2023,4
2309,2023-04-07 05:00:00,1,960,7,4,4,2023,5
2310,2023-04-07 06:00:00,1,1060,7,4,4,2023,6
2311,2023-04-07 07:00:00,1,1220,7,4,4,2023,7
2312,2023-04-07 08:00:00,1,1420,7,4,4,2023,8
2313,2023-04-07 09:00:00,1,1720,7,4,4,2023,9
2314,2023-04-07 10:00:00,1,1680,7,4,4,2023,10
2315,2023-04-07 11:00:00,1,1500,7,4,4,2023,11
2316,2023-04-07 12:00:00,1,1640,7,4,4,2023,12
2317,2023-04-07 13:00:00,1,1560,7,4,4,2023,13
2318,2023-04-07 14:00:00,1,1460,7,4,4,2023,14
2319,2023-04-07 15:00:00,1,1460,7,4,4,2023,15
2320,2023-04-07 16:00:00,1,1580,7,4,4,2023,16
2321,2023-04-07 17:00:00,1,1580,7,4,4,2023,17
2322,2023-04-07 18:00:00,1,1580,7,4,4,2023,18
2323,2023-04-07 19:00:00,1,1400,7,4,4,2023,19
2324,2023-04-07 20:00:00,1,1320,7,4,4,2023,20
2325,2023-04-07 21:00:00,1,1300,7,4,4,2023,21
2326,2023-04-07 22:00:00,1,1260,7,4,4,2023,22
2327,2023-04-07 23:00:00,1,1020,7,4,4,2023,23
2328,2023-04-08 00:00:00,1,940,8,5,4,2023,0
2329,2023-04-08 01:00:00,1,740,8,5,4,2023,1
2330,2023-04-08 02:00:00,1,760,8,5,4,2023,2
2331,2023-04-08 03:00:00,1,520,8,5,4,2023,3
2332,2023-04-08 04:00:00,1,640,8,5,4,2023,4
2333,2023-04-08 05:00:00,1,660,8,5,4,2023,5
2334,2023-04-08 06:00:00,1,700,8,5,4,2023,6
2335,2023-04-08 07:00:00,1,860,8,5,4,2023,7
2336,2023-04-08 08:00:00,1,1120,8,5,4,2023,8
2337,2023-04-08 09:00:00,1,1260,8,5,4,2023,9
2338,2023-04-08 10:00:00,1,1180,8,5,4,2023,10
2339,2023-04-08 11:00:00,1,1080,8,5,4,2023,11
2340,2023-04-08 12:00:00,1,1040,8,5,4,2023,12
2341,2023-04-08 13:00:00,1,1040,8,5,4,2023,13
2342,2023-04-08 14:00:00,1,1040,8,5,4,2023,14
2343,2023-04-08 15:00:00,1,1000,8,5,4,2023,15
2344,2023-04-08 16:00:00,1,1180,8,5,4,2023,16
2345,2023-04-08 17:00:00,1,1440,8,5,4,2023,17
2346,2023-04-08 18:00:00,1,1460,8,5,4,2023,18
2347,2023-04-08 19:00:00,1,1360,8,5,4,2023,19
2348,2023-04-08 20:00:00,1,1400,8,5,4,2023,20
2349,2023-04-08 21:00:00,1,1360,8,5,4,2023,21
2350,2023-04-08 22:00:00,1,1220,8,5,4,2023,22
2351,2023-04-08 23:00:00,1,940,8,5,4,2023,23
2352,2023-04-09 00:00:00,1,820,9,6,4,2023,0
2353,2023-04-09 01:00:00,1,800,9,6,4,2023,1
2354,2023-04-09 02:00:00,1,740,9,6,4,2023,2
2355,2023-04-09 03:00:00,1,600,9,6,4,2023,3
2356,2023-04-09 04:00:00,1,700,9,6,4,2023,4
2357,2023-04-09 05:00:00,1,840,9,6,4,2023,5
2358,2023-04-09 06:00:00,1,860,9,6,4,2023,6
2359,2023-04-09 07:00:00,1,1000,9,6,4,2023,7
2360,2023-04-09 08:00:00,1,1060,9,6,4,2023,8
2361,2023-04-09 09:00:00,1,1040,9,6,4,2023,9
2362,2023-04-09 10:00:00,1,1120,9,6,4,2023,10
2363,2023-04-09 11:00:00,1,1080,9,6,4,2023,11
2364,2023-04-09 12:00:00,1,1120,9,6,4,2023,12
2365,2023-04-09 13:00:00,1,1060,9,6,4,2023,13
2366,2023-04-09 14:00:00,1,1040,9,6,4,2023,14
2367,2023-04-09 15:00:00,1,1180,9,6,4,2023,15
2368,2023-04-09 16:00:00,1,1240,9,6,4,2023,16
2369,2023-04-09 17:00:00,1,1380,9,6,4,2023,17
2370,2023-04-09 18:00:00,1,1540,9,6,4,2023,18
2371,2023-04-09 19:00:00,1,1420,9,6,4,2023,19
2372,2023-04-09 20:00:00,1,1360,9,6,4,2023,20
2373,2023-04-09 21:00:00,1,1260,9,6,4,2023,21
2374,2023-04-09 22:00:00,1,1240,9,6,4,2023,22
2375,2023-04-09 23:00:00,1,1080,9,6,4,2023,23
2376,2023-04-10 00:00:00,1,860,10,0,4,2023,0
2377,2023-04-10 01:00:00,1,700,10,0,4,2023,1
2378,2023-04-10 02:00:00,1,640,10,0,4,2023,2
2379,2023-04-10 03:00:00,1,660,10,0,4,2023,3
2380,2023-04-10 04:00:00,1,840,10,0,4,2023,4
2381,2023-04-10 05:00:00,1,960,10,0,4,2023,5
2382,2023-04-10 06:00:00,1,1020,10,0,4,2023,6
2383,2023-04-10 07:00:00,1,1260,10,0,4,2023,7
2384,2023-04-10 08:00:00,1,1560,10,0,4,2023,8
2385,2023-04-10 09:00:00,1,2280,10,0,4,2023,9
2386,2023-04-10 10:00:00,1,2180,10,0,4,2023,10
2387,2023-04-10 11:00:00,1,1900,10,0,4,2023,11
2388,2023-04-10 12:00:00,1,1980,10,0,4,2023,12
2389,2023-04-10 13:00:00,1,1940,10,0,4,2023,13
2390,2023-04-10 14:00:00,1,1920,10,0,4,2023,14
2391,2023-04-10 15:00:00,1,1920,10,0,4,2023,15
2392,2023-04-10 16:00:00,1,1960,10,0,4,2023,16
2393,2023-04-10 17:00:00,1,2140,10,0,4,2023,17
2394,2023-04-10 18:00:00,1,2000,10,0,4,2023,18
2395,2023-04-10 19:00:00,1,1780,10,0,4,2023,19
2396,2023-04-10 20:00:00,1,1720,10,0,4,2023,20
2397,2023-04-10 21:00:00,1,1660,10,0,4,2023,21
2398,2023-04-10 22:00:00,1,1540,10,0,4,2023,22
2399,2023-04-10 23:00:00,1,1220,10,0,4,2023,23
2400,2023-04-11 00:00:00,1,1160,11,1,4,2023,0
2401,2023-04-11 01:00:00,1,880,11,1,4,2023,1
2402,2023-04-11 02:00:00,1,760,11,1,4,2023,2
2403,2023-04-11 03:00:00,1,740,11,1,4,2023,3
2404,2023-04-11 04:00:00,1,860,11,1,4,2023,4
2405,2023-04-11 05:00:00,1,980,11,1,4,2023,5
2406,2023-04-11 06:00:00,1,1080,11,1,4,2023,6
2407,2023-04-11 07:00:00,1,1180,11,1,4,2023,7
2408,2023-04-11 08:00:00,1,1640,11,1,4,2023,8
2409,2023-04-11 09:00:00,1,1880,11,1,4,2023,9
2410,2023-04-11 10:00:00,1,1800,11,1,4,2023,10
2411,2023-04-11 11:00:00,1,1980,11,1,4,2023,11
2412,2023-04-11 12:00:00,1,2020,11,1,4,2023,12
2413,2023-04-11 13:00:00,1,1860,11,1,4,2023,13
2414,2023-04-11 14:00:00,1,1820,11,1,4,2023,14
2415,2023-04-11 15:00:00,1,1800,11,1,4,2023,15
2416,2023-04-11 16:00:00,1,1980,11,1,4,2023,16
2417,2023-04-11 17:00:00,1,2000,11,1,4,2023,17
2418,2023-04-11 18:00:00,1,1860,11,1,4,2023,18
2419,2023-04-11 19:00:00,1,1760,11,1,4,2023,19
2420,2023-04-11 20:00:00,1,1800,11,1,4,2023,20
2421,2023-04-11 21:00:00,1,1640,11,1,4,2023,21
2422,2023-04-11 22:00:00,1,1320,11,1,4,2023,22
2423,2023-04-11 23:00:00,1,1320,11,1,4,2023,23
2424,2023-04-12 00:00:00,1,1000,12,2,4,2023,0
2425,2023-04-12 01:00:00,1,840,12,2,4,2023,1
2426,2023-04-12 02:00:00,1,840,12,2,4,2023,2
2427,2023-04-12 03:00:00,1,800,12,2,4,2023,3
2428,2023-04-12 04:00:00,1,800,12,2,4,2023,4
2429,2023-04-12 05:00:00,1,980,12,2,4,2023,5
2430,2023-04-12 06:00:00,1,1060,12,2,4,2023,6
2431,2023-04-12 07:00:00,1,1240,12,2,4,2023,7
2432,2023-04-12 08:00:00,1,1520,12,2,4,2023,8
2433,2023-04-12 09:00:00,1,1780,12,2,4,2023,9
2434,2023-04-12 10:00:00,1,1840,12,2,4,2023,10
2435,2023-04-12 11:00:00,1,1640,12,2,4,2023,11
2436,2023-04-12 12:00:00,1,1820,12,2,4,2023,12
2437,2023-04-12 13:00:00,1,1840,12,2,4,2023,13
2438,2023-04-12 14:00:00,1,1660,12,2,4,2023,14
2439,2023-04-12 15:00:00,1,1680,12,2,4,2023,15
2440,2023-04-12 16:00:00,1,1840,12,2,4,2023,16
2441,2023-04-12 17:00:00,1,1720,12,2,4,2023,17
2442,2023-04-12 18:00:00,1,1740,12,2,4,2023,18
2443,2023-04-12 19:00:00,1,1660,12,2,4,2023,19
2444,2023-04-12 20:00:00,1,1660,12,2,4,2023,20
2445,2023-04-12 21:00:00,1,1500,12,2,4,2023,21
2446,2023-04-12 22:00:00,1,1460,12,2,4,2023,22
2447,2023-04-12 23:00:00,1,1260,12,2,4,2023,23
2448,2023-04-13 00:00:00,1,1060,13,3,4,2023,0
2449,2023-04-13 01:00:00,1,840,13,3,4,2023,1
2450,2023-04-13 02:00:00,1,700,13,3,4,2023,2
2451,2023-04-13 03:00:00,1,720,13,3,4,2023,3
2452,2023-04-13 04:00:00,1,800,13,3,4,2023,4
2453,2023-04-13 05:00:00,1,920,13,3,4,2023,5
2454,2023-04-13 06:00:00,1,1000,13,3,4,2023,6
2455,2023-04-13 07:00:00,1,1160,13,3,4,2023,7
2456,2023-04-13 08:00:00,1,1600,13,3,4,2023,8
2457,2023-04-13 09:00:00,1,1780,13,3,4,2023,9
2458,2023-04-13 10:00:00,1,1840,13,3,4,2023,10
2459,2023-04-13 11:00:00,1,1520,13,3,4,2023,11
2460,2023-04-13 12:00:00,1,1680,13,3,4,2023,12
2461,2023-04-13 13:00:00,1,1560,13,3,4,2023,13
2462,2023-04-13 14:00:00,1,1540,13,3,4,2023,14
2463,2023-04-13 15:00:00,1,1460,13,3,4,2023,15
2464,2023-04-13 16:00:00,1,1580,13,3,4,2023,16
2465,2023-04-13 17:00:00,1,1680,13,3,4,2023,17
2466,2023-04-13 18:00:00,1,1600,13,3,4,2023,18
2467,2023-04-13 19:00:00,1,1500,13,3,4,2023,19
2468,2023-04-13 20:00:00,1,1520,13,3,4,2023,20
2469,2023-04-13 21:00:00,1,1440,13,3,4,2023,21
2470,2023-04-13 22:00:00,1,1340,13,3,4,2023,22
2471,2023-04-13 23:00:00,1,1120,13,3,4,2023,23
2472,2023-04-14 00:00:00,1,980,14,4,4,2023,0
2473,2023-04-14 01:00:00,1,800,14,4,4,2023,1
2474,2023-04-14 02:00:00,1,660,14,4,4,2023,2
2475,2023-04-14 03:00:00,1,680,14,4,4,2023,3
2476,2023-04-14 04:00:00,1,700,14,4,4,2023,4
2477,2023-04-14 05:00:00,1,840,14,4,4,2023,5
2478,2023-04-14 06:00:00,1,860,14,4,4,2023,6
2479,2023-04-14 07:00:00,1,1000,14,4,4,2023,7
2480,2023-04-14 08:00:00,1,1200,14,4,4,2023,8
2481,2023-04-14 09:00:00,1,1360,14,4,4,2023,9
2482,2023-04-14 10:00:00,1,1380,14,4,4,2023,10
2483,2023-04-14 11:00:00,1,1160,14,4,4,2023,11
2484,2023-04-14 12:00:00,1,1200,14,4,4,2023,12
2485,2023-04-14 13:00:00,1,1180,14,4,4,2023,13
2486,2023-04-14 14:00:00,1,1160,14,4,4,2023,14
2487,2023-04-14 15:00:00,1,1200,14,4,4,2023,15
2488,2023-04-14 16:00:00,1,1300,14,4,4,2023,16
2489,2023-04-14 17:00:00,1,1360,14,4,4,2023,17
2490,2023-04-14 18:00:00,1,1400,14,4,4,2023,18
2491,2023-04-14 19:00:00,1,1380,14,4,4,2023,19
2492,2023-04-14 20:00:00,1,1320,14,4,4,2023,20
2493,2023-04-14 21:00:00,1,1340,14,4,4,2023,21
2494,2023-04-14 22:00:00,1,1140,14,4,4,2023,22
2495,2023-04-14 23:00:00,1,960,14,4,4,2023,23
2496,2023-04-15 00:00:00,1,800,15,5,4,2023,0
2497,2023-04-15 01:00:00,1,660,15,5,4,2023,1
2498,2023-04-15 02:00:00,1,560,15,5,4,2023,2
2499,2023-04-15 03:00:00,1,520,15,5,4,2023,3
2500,2023-04-15 04:00:00,1,540,15,5,4,2023,4
2501,2023-04-15 05:00:00,1,580,15,5,4,2023,5
2502,2023-04-15 06:00:00,1,720,15,5,4,2023,6
2503,2023-04-15 07:00:00,1,820,15,5,4,2023,7
2504,2023-04-15 08:00:00,1,1000,15,5,4,2023,8
2505,2023-04-15 09:00:00,1,1040,15,5,4,2023,9
2506,2023-04-15 10:00:00,1,980,15,5,4,2023,10
2507,2023-04-15 11:00:00,1,960,15,5,4,2023,11
2508,2023-04-15 12:00:00,1,920,15,5,4,2023,12
2509,2023-04-15 13:00:00,1,900,15,5,4,2023,13
2510,2023-04-15 14:00:00,1,880,15,5,4,2023,14
2511,2023-04-15 15:00:00,1,940,15,5,4,2023,15
2512,2023-04-15 16:00:00,1,1060,15,5,4,2023,16
2513,2023-04-15 17:00:00,1,1180,15,5,4,2023,17
2514,2023-04-15 18:00:00,1,1140,15,5,4,2023,18
2515,2023-04-15 19:00:00,1,1120,15,5,4,2023,19
2516,2023-04-15 20:00:00,1,1080,15,5,4,2023,20
2517,2023-04-15 21:00:00,1,1020,15,5,4,2023,21
2518,2023-04-15 22:00:00,1,1020,15,5,4,2023,22
2519,2023-04-15 23:00:00,1,860,15,5,4,2023,23
2520,2023-04-16 00:00:00,1,680,16,6,4,2023,0
2521,2023-04-16 01:00:00,1,560,16,6,4,2023,1
2522,2023-04-16 02:00:00,1,500,16,6,4,2023,2
2523,2023-04-16 03:00:00,1,520,16,6,4,2023,3
2524,2023-04-16 04:00:00,1,620,16,6,4,2023,4
2525,2023-04-16 05:00:00,1,600,16,6,4,2023,5
2526,2023-04-16 06:00:00,1,720,16,6,4,2023,6
2527,2023-04-16 07:00:00,1,740,16,6,4,2023,7
2528,2023-04-16 08:00:00,1,840,16,6,4,2023,8
2529,2023-04-16 09:00:00,1,940,16,6,4,2023,9
2530,2023-04-16 10:00:00,1,1000,16,6,4,2023,10
2531,2023-04-16 11:00:00,1,840,16,6,4,2023,11
2532,2023-04-16 12:00:00,1,860,16,6,4,2023,12
2533,2023-04-16 13:00:00,1,940,16,6,4,2023,13
2534,2023-04-16 14:00:00,1,840,16,6,4,2023,14
2535,2023-04-16 15:00:00,1,980,16,6,4,2023,15
2536,2023-04-16 16:00:00,1,1040,16,6,4,2023,16
2537,2023-04-16 17:00:00,1,1160,16,6,4,2023,17
2538,2023-04-16 18:00:00,1,1240,16,6,4,2023,18
2539,2023-04-16 19:00:00,1,1180,16,6,4,2023,19
2540,2023-04-16 20:00:00,1,1220,16,6,4,2023,20
2541,2023-04-16 21:00:00,1,1160,16,6,4,2023,21
2542,2023-04-16 22:00:00,1,1020,16,6,4,2023,22
2543,2023-04-16 23:00:00,1,860,16,6,4,2023,23
2544,2023-04-17 00:00:00,1,700,17,0,4,2023,0
2545,2023-04-17 01:00:00,1,680,17,0,4,2023,1
2546,2023-04-17 02:00:00,1,600,17,0,4,2023,2
2547,2023-04-17 03:00:00,1,640,17,0,4,2023,3
2548,2023-04-17 04:00:00,1,780,17,0,4,2023,4
2549,2023-04-17 05:00:00,1,900,17,0,4,2023,5
2550,2023-04-17 06:00:00,1,980,17,0,4,2023,6
2551,2023-04-17 07:00:00,1,1160,17,0,4,2023,7
2552,2023-04-17 08:00:00,1,1740,17,0,4,2023,8
2553,2023-04-17 09:00:00,1,1740,17,0,4,2023,9
2554,2023-04-17 10:00:00,1,1780,17,0,4,2023,10
2555,2023-04-17 11:00:00,1,1520,17,0,4,2023,11
2556,2023-04-17 12:00:00,1,1680,17,0,4,2023,12
2557,2023-04-17 13:00:00,1,1680,17,0,4,2023,13
2558,2023-04-17 14:00:00,1,1600,17,0,4,2023,14
2559,2023-04-17 15:00:00,1,1640,17,0,4,2023,15
2560,2023-04-17 16:00:00,1,1640,17,0,4,2023,16
2561,2023-04-17 17:00:00,1,1640,17,0,4,2023,17
2562,2023-04-17 18:00:00,1,1740,17,0,4,2023,18
2563,2023-04-17 19:00:00,1,1660,17,0,4,2023,19
2564,2023-04-17 20:00:00,1,1640,17,0,4,2023,20
2565,2023-04-17 21:00:00,1,1540,17,0,4,2023,21
2566,2023-04-17 22:00:00,1,1400,17,0,4,2023,22
2567,2023-04-17 23:00:00,1,1220,17,0,4,2023,23
2568,2023-04-18 00:00:00,1,1020,18,1,4,2023,0
2569,2023-04-18 01:00:00,1,840,18,1,4,2023,1
2570,2023-04-18 02:00:00,1,700,18,1,4,2023,2
2571,2023-04-18 03:00:00,1,760,18,1,4,2023,3
2572,2023-04-18 04:00:00,1,900,18,1,4,2023,4
2573,2023-04-18 05:00:00,1,980,18,1,4,2023,5
2574,2023-04-18 06:00:00,1,1080,18,1,4,2023,6
2575,2023-04-18 07:00:00,1,1180,18,1,4,2023,7
2576,2023-04-18 08:00:00,1,1480,18,1,4,2023,8
2577,2023-04-18 09:00:00,1,1680,18,1,4,2023,9
2578,2023-04-18 10:00:00,1,1880,18,1,4,2023,10
2579,2023-04-18 11:00:00,1,1600,18,1,4,2023,11
2580,2023-04-18 12:00:00,1,1720,18,1,4,2023,12
2581,2023-04-18 13:00:00,1,1700,18,1,4,2023,13
2582,2023-04-18 14:00:00,1,1680,18,1,4,2023,14
2583,2023-04-18 15:00:00,1,1740,18,1,4,2023,15
2584,2023-04-18 16:00:00,1,1760,18,1,4,2023,16
2585,2023-04-18 17:00:00,1,1900,18,1,4,2023,17
2586,2023-04-18 18:00:00,1,1840,18,1,4,2023,18
2587,2023-04-18 19:00:00,1,1780,18,1,4,2023,19
2588,2023-04-18 20:00:00,1,1600,18,1,4,2023,20
2589,2023-04-18 21:00:00,1,1560,18,1,4,2023,21
2590,2023-04-18 22:00:00,1,1360,18,1,4,2023,22
2591,2023-04-18 23:00:00,1,1180,18,1,4,2023,23
2592,2023-04-19 00:00:00,1,1020,19,2,4,2023,0
2593,2023-04-19 01:00:00,1,820,19,2,4,2023,1
2594,2023-04-19 02:00:00,1,700,19,2,4,2023,2
2595,2023-04-19 03:00:00,1,680,19,2,4,2023,3
2596,2023-04-19 04:00:00,1,860,19,2,4,2023,4
2597,2023-04-19 05:00:00,1,980,19,2,4,2023,5
2598,2023-04-19 06:00:00,1,1100,19,2,4,2023,6
2599,2023-04-19 07:00:00,1,1220,19,2,4,2023,7
2600,2023-04-19 08:00:00,1,1760,19,2,4,2023,8
2601,2023-04-19 09:00:00,1,2040,19,2,4,2023,9
2602,2023-04-19 10:00:00,1,1920,19,2,4,2023,10
2603,2023-04-19 11:00:00,1,1720,19,2,4,2023,11
2604,2023-04-19 12:00:00,1,1860,19,2,4,2023,12
2605,2023-04-19 13:00:00,1,1840,19,2,4,2023,13
2606,2023-04-19 14:00:00,1,1700,19,2,4,2023,14
2607,2023-04-19 15:00:00,1,1800,19,2,4,2023,15
2608,2023-04-19 16:00:00,1,1940,19,2,4,2023,16
2609,2023-04-19 17:00:00,1,1920,19,2,4,2023,17
2610,2023-04-19 18:00:00,1,1940,19,2,4,2023,18
2611,2023-04-19 19:00:00,1,1820,19,2,4,2023,19
2612,2023-04-19 20:00:00,1,1620,19,2,4,2023,20
2613,2023-04-19 21:00:00,1,1620,19,2,4,2023,21
2614,2023-04-19 22:00:00,1,1580,19,2,4,2023,22
2615,2023-04-19 23:00:00,1,1260,19,2,4,2023,23
2616,2023-04-20 00:00:00,1,1080,20,3,4,2023,0
2617,2023-04-20 01:00:00,1,880,20,3,4,2023,1
2618,2023-04-20 02:00:00,1,760,20,3,4,2023,2
2619,2023-04-20 03:00:00,1,820,20,3,4,2023,3
2620,2023-04-20 04:00:00,1,920,20,3,4,2023,4
2621,2023-04-20 05:00:00,1,980,20,3,4,2023,5
2622,2023-04-20 06:00:00,1,1080,20,3,4,2023,6
2623,2023-04-20 07:00:00,1,1260,20,3,4,2023,7
2624,2023-04-20 08:00:00,1,1580,20,3,4,2023,8
2625,2023-04-20 09:00:00,1,1720,20,3,4,2023,9
2626,2023-04-20 10:00:00,1,1860,20,3,4,2023,10
2627,2023-04-20 11:00:00,1,1560,20,3,4,2023,11
2628,2023-04-20 12:00:00,1,1700,20,3,4,2023,12
2629,2023-04-20 13:00:00,1,1800,20,3,4,2023,13
2630,2023-04-20 14:00:00,1,1660,20,3,4,2023,14
2631,2023-04-20 15:00:00,1,1620,20,3,4,2023,15
2632,2023-04-20 16:00:00,1,1720,20,3,4,2023,16
2633,2023-04-20 17:00:00,1,1740,20,3,4,2023,17
2634,2023-04-20 18:00:00,1,1740,20,3,4,2023,18
2635,2023-04-20 19:00:00,1,1660,20,3,4,2023,19
2636,2023-04-20 20:00:00,1,1560,20,3,4,2023,20
2637,2023-04-20 21:00:00,1,1480,20,3,4,2023,21
2638,2023-04-20 22:00:00,1,1400,20,3,4,2023,22
2639,2023-04-20 23:00:00,1,1180,20,3,4,2023,23
2640,2023-04-21 00:00:00,1,1020,21,4,4,2023,0
2641,2023-04-21 01:00:00,1,860,21,4,4,2023,1
2642,2023-04-21 02:00:00,1,680,21,4,4,2023,2
2643,2023-04-21 03:00:00,1,680,21,4,4,2023,3
2644,2023-04-21 04:00:00,1,760,21,4,4,2023,4
2645,2023-04-21 05:00:00,1,960,21,4,4,2023,5
2646,2023-04-21 06:00:00,1,1000,21,4,4,2023,6
2647,2023-04-21 07:00:00,1,1120,21,4,4,2023,7
2648,2023-04-21 08:00:00,1,1440,21,4,4,2023,8
2649,2023-04-21 09:00:00,1,1600,21,4,4,2023,9
2650,2023-04-21 10:00:00,1,1960,21,4,4,2023,10
2651,2023-04-21 11:00:00,1,1620,21,4,4,2023,11
2652,2023-04-21 12:00:00,1,1740,21,4,4,2023,12
2653,2023-04-21 13:00:00,1,1720,21,4,4,2023,13
2654,2023-04-21 14:00:00,1,1560,21,4,4,2023,14
2655,2023-04-21 15:00:00,1,1600,21,4,4,2023,15
2656,2023-04-21 16:00:00,1,1700,21,4,4,2023,16
2657,2023-04-21 17:00:00,1,1680,21,4,4,2023,17
2658,2023-04-21 18:00:00,1,1640,21,4,4,2023,18
2659,2023-04-21 19:00:00,1,1520,21,4,4,2023,19
2660,2023-04-21 20:00:00,1,1400,21,4,4,2023,20
2661,2023-04-21 21:00:00,1,1300,21,4,4,2023,21
2662,2023-04-21 22:00:00,1,1220,21,4,4,2023,22
2663,2023-04-21 23:00:00,1,1100,21,4,4,2023,23
2664,2023-04-22 00:00:00,1,920,22,5,4,2023,0
2665,2023-04-22 01:00:00,1,800,22,5,4,2023,1
2666,2023-04-22 02:00:00,1,720,22,5,4,2023,2
2667,2023-04-22 03:00:00,1,520,22,5,4,2023,3
2668,2023-04-22 04:00:00,1,600,22,5,4,2023,4
2669,2023-04-22 05:00:00,1,640,22,5,4,2023,5
2670,2023-04-22 06:00:00,1,760,22,5,4,2023,6
2671,2023-04-22 07:00:00,1,820,22,5,4,2023,7
2672,2023-04-22 08:00:00,1,920,22,5,4,2023,8
2673,2023-04-22 09:00:00,1,1080,22,5,4,2023,9
2674,2023-04-22 10:00:00,1,1160,22,5,4,2023,10
2675,2023-04-22 11:00:00,1,960,22,5,4,2023,11
2676,2023-04-22 12:00:00,1,940,22,5,4,2023,12
2677,2023-04-22 13:00:00,1,960,22,5,4,2023,13
2678,2023-04-22 14:00:00,1,940,22,5,4,2023,14
2679,2023-04-22 15:00:00,1,1040,22,5,4,2023,15
2680,2023-04-22 16:00:00,1,1120,22,5,4,2023,16
2681,2023-04-22 17:00:00,1,1140,22,5,4,2023,17
2682,2023-04-22 18:00:00,1,1300,22,5,4,2023,18
2683,2023-04-22 19:00:00,1,1220,22,5,4,2023,19
2684,2023-04-22 20:00:00,1,1260,22,5,4,2023,20
2685,2023-04-22 21:00:00,1,1120,22,5,4,2023,21
2686,2023-04-22 22:00:00,1,1080,22,5,4,2023,22
2687,2023-04-22 23:00:00,1,920,22,5,4,2023,23
2688,2023-04-23 00:00:00,1,720,23,6,4,2023,0
2689,2023-04-23 01:00:00,1,760,23,6,4,2023,1
2690,2023-04-23 02:00:00,1,700,23,6,4,2023,2
